"month","nation","itemNm","imxprt","weight","dollar"
"202004","노르웨이","홍어","수입",10375,52923
"202004","러시아","이빨고기","수입",9845.8,99935
"202004","미국","이빨고기","수출",630498.51,13231648
"202004","미국","은대구","수출",1360,21874
"202004","기니아","갈치","수입",137.5,183
"202004","알제리","갈치","수출",256,234
"202004","오만","갈치","수입",43810,180068
"202004","남아프리카","갈치","수입",35465,87567
"202004","대만","갈치","수출",30030,102628
"202004","베네주엘라","갈치","수입",245056,874409
"202004","수리남","갈치","수입",8280,24723
"202004","에쿠아도르","갈치","수입",129070,229591
"202004","베트남","갈치","수출",432,3829
"202004","일본","갈치","수입",20792,101676
"202004","필리핀","갈치","수출",13.5,375
"202004","콩고민주공화국","갈치","수입",67.5,84
"202004","파키스탄","갈치","수입",3360,12033
"202004","아랍에미리트연합","갈치","수입",24000,101798
"202004","미국","갈치","수출",1635,20716
"202004","브라질","갈치","수입",20980,66340
"202004","싱가포르","갈치","수출",240,1500
"202004","모로코","갈치","수입",142060,412555
"202004","세네갈","갈치","수입",289385,1077033
"202004","중국","갈치","수출",385034.5,824423
"202004","중국","갈치","수입",49597.5,327078
"202004","일본","옥돔","수출",780,13447
"202004","중국","옥돔","수입",60072,464492
"202004","기니아","돔","수출",6260,6886
"202004","기니아","돔","수입",1586,3293
"202004","대만","돔","수출",20186,72400
"202004","베트남","돔","수입",115000,545995
"202004","세네갈","돔","수출",660,585
"202004","중국","돔","수입",30150,152903
"202004","일본","붕장어","수출",5080,48535
"202004","일본","붕장어","수출",5080,48535
"202004","중국","붕장어","수출",22940,88766
"202004","알제리","조기","수출",129.5,177
"202004","카나다","조기","수출",2,84
"202004","베트남","조기","수출",638,7063
"202004","괌","조기","수출",61.2,442
"202004","미국","조기","수출",1612.36,11199
"202004","싱가포르","조기","수출",1326.4,10073
"202004","중국","조기","수출",250,2216
"202004","중국","조기","수입",1316634.5,5161252
"202004","인도네시아","꽁치","수출",2048.3,7780
"202004","필리핀","꽁치","수출",13.2,102
"202004","중국","꽁치","수출",64871,126743
"202004","중국","복어","수입",186590,387632
"202004","중국","보리멸","수출",27190,24592
"202004","러시아","임연수어","수입",999692,2412225
"202004","베트남","임연수어","수출",163.2,2066
"202004","미국","임연수어","수입",79631.57,189187
"202004","중국","임연수어","수출",88957,154851
"202004","노르웨이","태평양 연어","수입",367344.85,4989191
"202004","노르웨이","가자미","수입",20.68,150
"202004","홍콩","굴치패 종패용","수출",795.2,10242
"202004","베트남","기타 굴","수출",18,392
"202004","미국","기타 굴","수출",3744,39477
"202004","러시아","가리비과의 조개","수입",3000,12000
"202004","베트남","가리비과의 조개","수출",1550,20275
"202004","일본","가리비과의 조개","수입",496916,1331513
"202004","싱가포르","가리비과의 조개","수출",68,1167
"202004","중국","가리비과의 조개","수입",14150,68380
"202004","노르웨이","가리비과의 조개","수입",536.9,5378
"202004","홍콩","넙치","수출",353.5,7189
"202004","대만","넙치","수출",658.5,12045
"202004","카나다","넙치","수출",3702,51627
"202004","베트남","넙치","수출",360,4538
"202004","일본","넙치","수출",52065,478928
"202004","필리핀","넙치","수출",768,12613
"202004","아랍에미리트연합","넙치","수출",86,715
"202004","미국","넙치","수출",23441.75,476777
"202004","싱가포르","넙치","수출",400,8857
"202004","중국","넙치","수입",147454.5,1357633
"202004","일본","능성어","수입",3339,65718
"202004","중국","복어","수입",14165,263733
"202004","미국","볼락","수출",250,3973
"202004","싱가포르","볼락","수출",54,1327
"202004","카나다","숭어","수출",35,962
"202004","싱가포르","숭어","수출",48,564
"202004","미국","미꾸라지","수출",30,862
"202004","중국","미꾸라지","수입",586216,2521434
"202004","일본","돔","수입",88.2,2306
"202004","중국","돔","수출",300,828
"202005","프랑스","김","수출",7493.78,245099
"202005","멕시코","김","수출",14651.32,379254
"202005","멕시코","김","수입",3,67
"202005","미얀마","김","수출",1800.927,72420
"202005","불가리아","김","수출",2.55,0
"202005","도미니카공화국","김","수출",21.2,869
"202005","사우디아라비아","김","수출",62.4,1726
"202005","이탈리아","김","수출",3960,116690
"202005","이탈리아","김","수입",0.4,12
"202005","체코공화국","김","수출",2945.8,100364
"202005","캄보디아","김","수출",569.44,13422
"202005","카자흐","김","수출",362.04,19451
"202005","홍콩","김","수출",37005.51,804699
"202005","카타르","김","수출",78.375,4097
"202005","에스토니아","김","수출",499.7,19292
"202005","독일","김","수출",6389.13,215447
"202005","네팔","김","수출",9,35
"202005","라오스","김","수출",335.5,8295
"202005","대만","김","수출",21316.616,535757
"202005","스웨덴","김","수출",1631.9,26591
"202005","라트비아","김","수출",1710,47880
"202005","네덜란드","김","수출",2722.12,88994
"202005","몽고","김","수출",2798.3,71465
"202005","카나다","김","수출",52310.844,1897228
"202005","리투아니아","김","수출",833.07,28652
"202005","방글라데시","김","수출",115.4,4610
"202005","러시아","김","수출",21723.43,451106
"202005","러시아","김","수입",0.85,15
"202005","태국","김","수출",4612.6,128140
"202005","태국","김","수입",1162,16140
"202005","인디아","김","수출",105.4,3031
"202005","인도네시아","김","수출",9610.3,305897
"202005","베트남","김","수출",38972.728,907634
"202005","괌","김","수출",331.6,8804
"202005","일본","김","수출",190853.246,5031358
"202005","일본","김","수입",88.44,8579
"202005","부루나이","김","수출",69.75,2183
"202005","필리핀","김","수출",27176.696,478394
"202005","뉴질랜드","김","수출",4012.32,182288
"202005","레바논","김","수출",26.67,769
"202005","스위스","김","수출",7033.58,234943
"202005","아랍에미리트연합","김","수출",1144.7,32863
"202005","과테말라","김","수출",2,52
"202005","미국","김","수출",297832.554,9308069
"202005","미국","김","수입",2.262,42
"202005","우크라이나","김","수출",1152.36,36684
"202005","브라질","김","수출",462,15368
"202005","호주","김","수출",27516.6,554266
"202005","이스라엘","김","수출",1159.2,39816
"202005","싱가포르","김","수출",12191.518,395931
"202005","싱가포르","김","수입",10,37
"202005","폴란드","김","수출",3852.5,135749
"202005","중국","김","수출",173772.279,6269883
"202005","중국","김","수입",17.24,98
"202005","노르웨이","김","수출",66.1,2340
"202005","마이크로네시아","김","수출",4,60
"202005","말레이시아","김","수출",7284.67,157438
"202005","칠레","김","수출",589.5,15142
"202005","파나마","김","수출",128.28,4492
"202005","영국","김","수출",10198.96,378975
"202005","북마나리아나군도","김","수출",118.68,4677
"202005","요르단","김","수출",29.39,934
"202005","코르디봐르","김","수출",32.56,1136
"202005","스페인","김","수출",1864.28,74882
"202005","스페인","김","수입",0.5,13
"202005","오만","기타 김","수출",143.6,3670
"202005","스웨덴","기타 김","수출",510,1350
"202005","네덜란드","기타 김","수출",480,857
"202005","벨기에","기타 김","수출",22000,60800
"202005","카나다","기타 김","수출",1180.2,6193
"202005","태국","기타 김","수출",2700,49785
"202005","인도네시아","기타 김","수출",0.4,5
"202005","베트남","기타 김","수출",405.6,1800
"202005","일본","기타 김","수입",109.36,2522
"202005","필리핀","기타 김","수출",960.3,7688
"202005","뉴질랜드","기타 김","수출",2546,30315
"202005","스위스","기타 김","수출",40,200
"202005","미국","기타 김","수출",18050.3,68412
"202005","미국","기타 김","수입",0.56,70
"202005","브라질","기타 김","수출",21,5022
"202005","호주","기타 김","수출",10902,79633
"202005","중국","기타 김","수출",206.4,3063
"202005","중국","기타 김","수입",1566.3,18235
"202005","말레이시아","기타 김","수출",1000,18000
"202005","영국","기타 김","수출",9805.1,72180
"202005","중국","바지락","수입",97629,187040
"202005","스페인","바지락","수출",22800,111821
"202005","베트남","피조개","수입",597.6,3628
"202005","중국","개조개","수입",41020,98303
"202005","미얀마","기타","수입",5035,9547
"202005","카나다","기타","수입",1032,18928
"202005","태국","기타","수입",22010,37786
"202005","인도네시아","기타","수입",12910,16912
"202005","베트남","기타","수출",0.25,0
"202005","베트남","기타","수입",26000,45380
"202005","필리핀","기타","수입",5060,24548
"202005","미국","기타","수출",4,20
"202005","영국","기타","수입",1.4,30
"202005","카나다","기타","수출",72,1025
"202005","러시아","기타","수입",46794,421146
"202005","러시아","기타","수입",46794,421146
"202005","일본","기타","수출",2850,8420
"202005","모리타니아","기타","수입",22984,65874
"202005","중국","기타","수출",71124,477133
"202005","중국","기타","수입",21000,8660
"202005","홍콩","냉동한 전복","수출",107,8175
"202005","카나다","냉동한 전복","수출",62.4,2983
"202005","인도네시아","냉동한 전복","수입",4,61
"202005","일본","냉동한 전복","수출",2167.88,45553
"202005","미국","냉동한 전복","수출",3039.2,111252
"202005","쿠웨이트","냉동한 전복","수출",90,3174
"202005","미국","병어","수출",81.2,1439
"202005","대만","기타","수출",450,1300
"202005","일본","기타","수출",31.7,1390
"202005","일본","기타","수입",3.35,2
"202005","싱가포르","기타","수출",162,1541
"202005","홍콩","삼치","수출",156,1070
"202005","대만","삼치","수출",3668,10777
"202005","베트남","삼치","수출",97540.9,292280
"202005","일본","삼치","수출",18860.8,101581
"202005","호주","삼치","수출",503,2889
"202005","중국","삼치","수출",377124.49,1147760
"202005","남아프리카","꽁치","수출",24510.7,30104
"202005","대만","꽁치","수입",1473457.3,2065037
"202005","카나다","꽁치","수출",2093,4504
"202005","괌","꽁치","수출",1820,3759
"202005","미국","꽁치","수출",49997.08,62109
"202005","호주","꽁치","수출",408,2587
"202005","쿠웨이트","꽁치","수출",886,2978
"202005","아이슬란드","꽁치","수출",51523.25,95009
"202005","바누아트","꽁치","수입",25820.27,30513
"202005","멕시코","기타","수입",154888,56142
